index,date,account_name,amount,message,vs,name,label
10135,2023-10-31,,-5.0,Zverejňovanie účtu,,SNS,PS
10137,2023-10-31,,-5.0,Poplatok za vedenie účtu,,SNS,PS
10136,2023-10-31,,-3.5,"Vedenie Platobnej karty embosovanej,2315,5,Karta č. 4544 17** **** 9943Poplatok za Platobnú kartu",,SNS,PS
10138,2023-10-19,Mesto Turzovka,-83.0,ostatné náklady,83.0,SNS,PS
10139,2023-10-13,Finančné riaditeľstvo Slovenskej republiky,-208.17,DPH za september 2023,1100092023.0,SNS,PS
10140,2023-10-13,"FAB Co, s.r.o.",-179.4,ostatne naklady,2300265.0,SNS,PS
10141,2023-10-12,"RGB Liptov, s.r.o.",-38.92,reklamne plochy,20230974.0,SNS,PS
10142,2023-10-12,"FAB Co, s.r.o.",-744.95,ostatne naklady,2300230.0,SNS,PS
10143,2023-10-12,OBEC Belá - Dulice,-25.5,ostatné náklady,16.0,SNS,PS
10144,2023-10-12,"SLOVNAFT, a.s.",-950.52,cestovné výdavky,3081953585.0,SNS,PS
10148,2023-10-10,"IGLI design, s.r.o.",-740.4,reklamne plochy,20230146.0,SNS,PS
10151,2023-10-10,Ing. Jaroslav Žalúdek - LIGNUM,-60.0,ostatné náklady,23038.0,SNS,PS
10149,2023-10-10,Obec Kysucký Lieskovec,-11.0,reklamne plochy,22023.0,SNS,PS
10150,2023-10-10,Obec Liptovské Sliače,-58.2,ostatné náklady,522023.0,SNS,PS
10147,2023-10-10,"Nábytok Prešov, a.s.",-600.0,reklamne plochy,1223421.0,SNS,PS
10146,2023-10-10,EKOELEKTRIK s.r.o.,-45.9,ostatné náklady,350115.0,SNS,PS
10145,2023-10-10,Zábavnýn svet Enriko,-800.0,ostatné náklady,202311.0,SNS,PS
10152,2023-10-09,"RENT2B, s.r.o",-768.0,reklamne plochy,23200287.0,SNS,PS
10153,2023-10-09,"VERBINA, o.z.",-1000.0,inzercia,230900003.0,SNS,PS
10154,2023-10-06,Dávid Hricišák,-61.0,reklamne plochy,2023001.0,SNS,PS
10155,2023-10-06,Obec Lubochňa,-87.5,ostatné náklady,2023.0,SNS,PS
10156,2023-10-05,Ing. Zdenko Čopák - RETURN,-892.8,ostatné náklady,20230059.0,SNS,PS
10157,2023-10-05,Verejnoprospešné služby Liptovský Mikuláš,-87.1,reklamne plochy,2023021645.0,SNS,PS
10158,2023-10-05,"Smart Personal Services, s.r.o.",-120.0,ostatné náklady,202309002.0,SNS,PS
10166,2023-10-04,"Halo media, s.r.o.",-396.0,inzercia,20230058.0,SNS,PS
10171,2023-10-04,Obec Spišské Bystré,-41.0,ostatné náklady,2023011.0,SNS,PS
10170,2023-10-04,Mesto Prešov,-3.52,ostatne naklady,,SNS,PS
10169,2023-10-04,Bc. Mgr. Ján Svrček,-2.0,reklamne plochy,623.0,SNS,PS
10168,2023-10-04,Obec Kamenica nad Cirochou,-40.0,ostatné náklady,202334.0,SNS,PS
10167,2023-10-04,Obec Ľubotice,-20.0,rozhlasove sluzby,2023144.0,SNS,PS
10159,2023-10-04,Mestské kultúrno-športové stredisko,-30.0,ostatné náklady,1316300118.0,SNS,PS
10165,2023-10-04,"Petit Press, a.s. divízia týždenníkov, o.z.",-271.2,inzercia,2335110113.0,SNS,PS
10163,2023-10-04,"Petit Press, a.s. divízia týždenníkov, o.z.",-300.0,inzercia,2335110113.0,SNS,PS
10162,2023-10-04,Obec Horný Vadičov,-90.0,ostatné náklady,2023008.0,SNS,PS
10161,2023-10-04,"REGIONPRESS, s.r.o.",-838.2,inzercia,586230173.0,SNS,PS
10160,2023-10-04,"OLLE, s.r.o.",-2388.0,inzercia,202380532.0,SNS,PS
10164,2023-10-04,"LESY Slovenskej republiky, štátny podnik",-100.0,ostatné náklady,521045103.0,SNS,PS
10172,2023-09-30,,-5.0,Zverejňovanie účtu,,SNS,PS
10173,2023-09-30,,-5.0,Poplatok za vedenie účtu,,SNS,PS
10174,2023-09-30,,-3.5,"Vedenie Platobnej karty embosovanej,2315,5,Karta č. 4544 17** **** 9943Poplatok za Platobnú kartu",,SNS,PS
10176,2023-09-29,"Excel Media Group, s.r.o.",-2400.0,inzercia,230184.0,SNS,PS
10175,2023-09-29,"Tlačiareň Kubík, s.r.o.",-594.0,ostatné náklady,230101293.0,SNS,PS
10184,2023-09-28,"Amavera, s.r.o.",-54.0,inzercia,20230025.0,SNS,PS
10191,2023-09-28,Ministerstvo vnútra Slovenskej republiky,-45.0,ostatne naklady,3060114881.0,SNS,PS
10189,2023-09-28,,-0.25,Poplatok za platbu kartou,,SNS,PS
10188,2023-09-28,,-0.25,Poplatok za platbu kartou,,SNS,PS
10187,2023-09-28,,-320.0,"B1629695604-44544 17** **** 9943;FACEBK S8QDQU3PP2 ,fb.me/ads ,IE ;27.09.2023 08:14:49 ;CashBack:0 EUR",,SNS,PS
10186,2023-09-28,Ministerstvo vnútra Slovenskej republiky,-15.0,ostatné náklady,3060114882.0,SNS,PS
10185,2023-09-28,Obec Brusno,-24.0,ostatné náklady,110.0,SNS,PS
10190,2023-09-28,,-23.84,"B1629833514-44544 17** **** 9943;FACEBK XJL4HUPNP2 ,fb.me/ads ,IE ;27.09.2023 21:12:50 ;CashBack:0 EUR",,SNS,PS
10183,2023-09-28,"TigerPrint, s.r.o.",-104.4,ostatné náklady,20230638.0,SNS,PS
10181,2023-09-28,,-0.25,Poplatok za platbu kartou,,SNS,PS
10180,2023-09-28,,-210.0,"B1628929531-44544 17** **** 9943;FACEBK 4BH7HUFPP2 ,fb.me/ads ,IE ;26.09.2023 11:04:08 ;CashBack:0 EUR",,SNS,PS
10179,2023-09-28,"Amavera, s.r.o.",-120.0,inzercia,20230031.0,SNS,PS
10178,2023-09-28,ReFABRIKAs.r.o,-846.0,ostatné náklady,23090010.0,SNS,PS
10177,2023-09-28,"TORYSA plus, s.r.o.",-50.0,ostatné náklady,230097.0,SNS,PS
10182,2023-09-28,"Vecos.eu, s.r.o.",-129.6,inzercia,20231364.0,SNS,PS
10267,2023-09-27,Obec ŠIROKÉ,-8.0,rozhlasove sluzby,2023151.0,SNS,PS
10263,2023-09-27,"Tlačiareň MERKUR, s.r.o.",-1848.0,ostatné náklady,23450.0,SNS,PS
10264,2023-09-27,Obec/Mesto Hranovnica,-10.0,rozhlasove sluzby,572023.0,SNS,PS
10265,2023-09-27,Obec Nedožery-Brezany,-15.0,rozhlasove sluzby,272023.0,SNS,PS
10266,2023-09-27,Obec Lazany,-10.0,rozhlasove sluzby,522023.0,SNS,PS
10271,2023-09-27,Obec Suchá Hora,-6.0,rozhlasove sluzby,2023007.0,SNS,PS
10268,2023-09-27,Obec Pravenec,-6.6,rozhlasove sluzby,20230005.0,SNS,PS
10269,2023-09-27,Obec Kravany,-6.0,rozhlasove sluzby,182023.0,SNS,PS
10270,2023-09-27,Obec Zemianske Kostoľany,-7.5,rozhlasove sluzby,20230089.0,SNS,PS
10261,2023-09-27,Obec Podhradník,-12.0,rozhlasove sluzby,20230004.0,SNS,PS
10272,2023-09-27,"SPOLOČNÍK, s.r.o.",-200.0,inzercia,1712023.0,SNS,PS
10262,2023-09-27,Obec Vyšná Šebastová,-12.0,rozhlasove sluzby,22023.0,SNS,PS
10258,2023-09-27,Obec Hruštín,-21.0,rozhlasove sluzby,2023000029.0,SNS,PS
10260,2023-09-27,Obec Batizovce,-14.0,rozhlasove sluzby,12.0,SNS,PS
10259,2023-09-27,Obec Hendrichovce,-16.0,rozhlasove sluzby,2023011.0,SNS,PS
10274,2023-09-27,"StillRide, s.r.o.",-78.83,ostatné náklady,20230024.0,SNS,PS
10257,2023-09-27,Obec Sklené,-21.0,ostatné náklady,32023.0,SNS,PS
10256,2023-09-27,Obec Ľubotice,-20.0,rozhlasove sluzby,2023141.0,SNS,PS
10255,2023-09-27,Obec Fintice,-20.0,rozhlasove sluzby,23030.0,SNS,PS
10254,2023-09-27,"TOP production SK, s.r.o.",-25.0,reklamne plochy,2023051.0,SNS,PS
10253,2023-09-27,Obec Liptovská Štiavnica,-54.0,ostatné náklady,562023.0,SNS,PS
10252,2023-09-27,Obec Málinec,-30.0,ostatné náklady,3742023.0,SNS,PS
10251,2023-09-27,SLOVENSKA NARODNA STRANA,8900.0,PREVOD NA VOLBY NR SR 2023 Z BU SNS,,SNS,PS
10250,2023-09-27,Tatiana Bokšajová - U SUSEDA,-380.0,ostatné náklady,230003.0,SNS,PS
10249,2023-09-27,Peter Beťko - CRO MAGS,-300.0,reklamne plochy,2023071.0,SNS,PS
10273,2023-09-27,"LE-KO stav, s.r.o.",-6.0,reklamne plochy,20230028.0,SNS,PS
10278,2023-09-27,"LAWART, s.r.o.",-53.6,ostatné náklady,2023019.0,SNS,PS
10275,2023-09-27,Mestské kultúrne stredisko v Sabinove,-12.0,rozhlasove sluzby,1117300155.0,SNS,PS
10290,2023-09-27,"PRINTON, s.r.o.",-1050.0,ostatné náklady,230714.0,SNS,PS
10247,2023-09-27,"Tlačiareň MERKUR, s.r.o.",-96.0,ostatné náklady,23391.0,SNS,PS
10300,2023-09-27,Jozef Jendrašík,-400.0,reklamne plochy,23001.0,SNS,PS
10299,2023-09-27,"Amavera, s.r.o.",-480.0,inzercia,20230036.0,SNS,PS
10298,2023-09-27,Marek Dzurica - BelMar,-960.0,ostatné náklady,230091.0,SNS,PS
10297,2023-09-27,Obec Švošov,-75.0,ostatné náklady,20235.0,SNS,PS
10296,2023-09-27,"Tlačiareň Kubík, s.r.o.",-12.0,ostatné náklady,230101040.0,SNS,PS
10295,2023-09-27,"Tlačiareň Kubík, s.r.o.",-594.0,ostatné náklady,230101230.0,SNS,PS
10294,2023-09-27,"RM - CAR SERVIS, s.r.o.",-300.0,ostatné náklady,20233073.0,SNS,PS
10293,2023-09-27,Miroslav Bartoš - agentúra VŠEHOMÍR,-200.0,rozhlasove sluzby,723.0,SNS,PS
10292,2023-09-27,"REGIONPRESS, s.r.o.",-978.0,inzercia,586230191.0,SNS,PS
10291,2023-09-27,Marek Dzurica - BelMar,-360.0,ostatné náklady,230093.0,SNS,PS
10289,2023-09-27,"BEST MEDIA, spol. s.r.o.",-150.0,ostatné náklady,20230166.0,SNS,PS
10276,2023-09-27,Kameniczki LLC,-835.6,,,SNS,PS
10288,2023-09-27,"CORETA, a.s.",-450.0,ostatné náklady,230680.0,SNS,PS
10287,2023-09-27,"ALTOM Reklama, s.ro.",-36.0,ostatné náklady,23221178.0,SNS,PS
10286,2023-09-27,"TATRY TRADING, s.r.o.",-250.0,ostatné náklady,23111.0,SNS,PS
10285,2023-09-27,"BEST MEDIA, spol. s.r.o.",-472.82,reklamné plochy,20230158.0,SNS,PS
10284,2023-09-27,"BEST MEDIA, spol. s.r.o.",-450.0,ostatné náklady,20230165.0,SNS,PS
10283,2023-09-27,"BEST MEDIA, spol. s.r.o.",-523.86,ostatné náklady,20230152.0,SNS,PS
10282,2023-09-27,"HRUSINO, s.r.o.",-220.8,reklamne plochy,1732023.0,SNS,PS
10281,2023-09-27,"HRUSINO, s.r.o.",-198.0,reklamne plochy,1752023.0,SNS,PS
10280,2023-09-27,Ing. Štefan Kysel,-50.0,reklamné plochy,23021.0,SNS,PS
10279,2023-09-27,"68, s.r.o.",-250.0,ostatné náklady,23092501.0,SNS,PS
10277,2023-09-27,"ROVEN Rožňava, s.r.o.",-427.44,ostatné náklady,2023333.0,SNS,PS
10248,2023-09-27,RenMark spol. s.r.o.,-393.0,ostatné náklady,2023168116.0,SNS,PS
10235,2023-09-27,Mestské kultúrne stredisko Rimavská Sobota,-150.0,ostatné náklady,2023169.0,SNS,PS
10246,2023-09-27,Pavol Sivák - PONO PRESS,-200.0,inzercia,230100233.0,SNS,PS
10218,2023-09-27,OBEC VELIČNÁ,-121.0,ostatné náklady,2023031.0,SNS,PS
10216,2023-09-27,"BEST MEDIA, spol. s.r.o.",-300.02,ostatné náklady,20230161.0,SNS,PS
10215,2023-09-27,"TigerPrint, s.r.o.",-316.8,ostatné náklady,20230877.0,SNS,PS
10214,2023-09-27,"ROVEN Rožňava, s.r.o.",-1478.4,ostatné náklady,2023330.0,SNS,PS
10213,2023-09-27,"MiK a Finans, s.r.o.",-3006.0,ostatné náklady,2023001.0,SNS,PS
10212,2023-09-27,"Amavera, s.r.o.",-2700.0,inzercia,20230028.0,SNS,PS
10211,2023-09-27,"Amavera, s.r.o.",-3900.0,inzercia,20230020.0,SNS,PS
10210,2023-09-27,"Amavera, s.r.o.",-180.0,inzercia,20230034.0,SNS,PS
10209,2023-09-27,"Amavera, s.r.o.",-3540.0,inzercia,20230033.0,SNS,PS
10208,2023-09-27,Ing. Štefan Kysel,-2201.0,ostatné náklady,23020.0,SNS,PS
