index,account_name,date,amount,currency,message,tx_type,vs,ss
0,,2022-09-30,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
1,"LYNX sk, s.r.o.",2022-09-30,-108.0,EUR,"Faktúra č. 10220240, úhrada drobné reklamné predmety volebnej kampane, LYNX sk, s.r.o.",Platobný príkaz na úhradu / FIT 2.0 (EB),10220240,
2,"DG Tip, spol. s r.o.",2022-09-20,-263.86,EUR,"Objednávka č. 2502200375, č. FA - 455220031, dorbné reklamné predmety volebnej kampane, DG Tip, spol. s r.o.",Okamžitá platba (EB),455220031,
3,"euroAWK, spol. s r. o.",2022-09-18,-410.4,EUR,"Úhrada faktúry č. 2270534, objednávka č. 2250234 , platba za poskytnutie reklamného priestoru CL, Dodávateľ euroAWK, spol. s r.o.",Platobný príkaz na úhradu / FIT 2.0 (EB),2270534,
4,"euroAWK, spol. s r. o.",2022-09-18,-410.4,EUR,"Úhrada faktúry č. 2270533, objednávka č. 2250192 , platba za poskytnutie reklamného priestoru CL, Dodávateľ euroAWK, spol. s r.o.",Platobný príkaz na úhradu / FIT 2.0 (EB),2270533,
5,Hus Igor,2022-09-18,2000.0,EUR,Prevod peňažných prostriedkov z osobného účtu Mgr. Igor Hus na transparentný účet Mgr. Igor Hus.,Bezhotovostný vklad,,
6,"Petit Press, a.s. divízia týždenníkov, o.z.",2022-09-02,-180.0,EUR,"Úhrada inzercie - zverejnenie článku + propagácia príspevku na sociálnej sieti, Dodávateľ:Petit Press, a.s.,Objednávateľ: Mgr. Igor Hus",Okamžitá platba (EB),2235109696,
7,,2022-08-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
8,,2022-07-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
9,"ISPA, spol. s r.o.",2022-07-27,-576.0,EUR,"Úhrada faktúry č. 22950259, platba za poskytnutie reklamného priestoru, výroba - tlač billboard, Dodávateľ ISPA, spol. s r.o.",Okamžitá platba (EB),202103376,
10,Hus Igor,2022-07-27,500.0,EUR,Prevod peňažných prostriedkov z osobného účtu Mgr. Igor Hus na transparentný účet Mgr. Igor Hus.,Bezhotovostný vklad,,
11,,2022-06-30,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
12,,2022-05-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
13,,2022-04-30,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
14,"euroAWK, spol. s r. o.",2022-04-10,-532.8,EUR,"Úhrada objednávky č. 2200338, číslo faktúry 2270044 - spoločnosť euroAWK, spol. s r. o., IČO: 35808683",Platobný príkaz na úhradu / FIT 2.0 (EB),2270044,
15,Hus Igor,2022-04-10,1000.0,EUR,Prevod peňažných prostriedkov z osobného účtu Mgr. Igor Hus na transparentný účet Mgr. Igor Hus.,Bezhotovostný vklad,,
