index,account_name,date,amount,currency,message,tx_type,vs,ss
0,,2022-08-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
1,,2022-08-31,-5.0,EUR,Poplatok za vedenie účtu,Poplatok,,
2,"euroAWK, spol. s r.o.",2022-08-22,-156.0,EUR,Novak reklamne panely volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),2270409,
3,"euroAWK, spol. s r.o.",2022-08-22,-1200.0,EUR,Novak reklamne panely volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),2270416,
4,Xtra Skovakia s.r.o.,2022-08-12,-8666.28,EUR,Merch Spolu doplatok 60% volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),220100656,
5,"euroAWK, spol. s r.o.",2022-08-05,-2520.0,EUR,Novak reklamne panely volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),2270068,
6,NOTPROVIDED,2022-08-05,-1440.0,EUR,Novak reklamne panely volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),2270210,
7,"Petit Press, a.s. divizia tyzdennikov, o.z.",2022-08-02,-252.0,EUR,Machackova MY Hornonitrianske noviny 1/1 strana volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),2235108491,
8,,2022-07-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
9,,2022-07-31,-5.0,EUR,Poplatok za vedenie účtu,Poplatok,,
10,"CONFIDENCE MEDIA SR, s.r.o.",2022-07-18,-667.2,EUR,Machackova billboardy volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),2221161,
11,Xtra Slovakia s.r.o.,2022-07-13,-5777.52,EUR,Merch Spolu zaloha 40% volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),220800038,
12,Websupport s.r.o.,2022-07-09,-15.59,EUR,Machackova domena volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),1022191616,
13,Ateliér GRAAF s.r.o.,2022-07-06,-720.0,EUR,Machackova kampanove fotenie volby 2022,Platobný príkaz na úhradu / FIT 2.0 (EB),2022109,
14,,2022-06-30,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
15,,2022-06-30,-5.0,EUR,Poplatok za vedenie účtu,Poplatok,,
16,"ARTON, s.r.o.",2022-06-27,-480.0,EUR,Machackova billboardy volby2022,Okamžitá platba (EB),220233,
17,"REGIONPRESS, s.r.o.",2022-06-24,-2133.6,EUR,Machackova inzercia volby 2022,Okamžitá platba (EB),134220230,
18,SPOLU - občianska demokracia,2022-06-24,34000.0,EUR,Komunalne volby 2022,Bezhotovostný vklad,062022,
19,,2022-05-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
20,,2022-05-31,-5.0,EUR,Poplatok za vedenie účtu,Poplatok,,
21,,2022-04-30,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
22,,2022-04-30,-5.0,EUR,Poplatok za vedenie účtu,Poplatok,,
23,SPOLU,2022-04-25,100.0,EUR,OO22042500035029,Bezhotovostný vklad - okamžitá platba,,
24,,2022-03-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
25,,2022-03-31,-0.32,EUR,Poplatok za vedenie účtu,Poplatok,,
