index,account_name,date,amount,currency,message,tx_type,vs,ss
0,,2022-08-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
1,,2022-08-31,-4.0,EUR,Poplatok za vedenie účtu,Poplatok,,
2,TINTA s. r. o.,2022-08-01,3.74,EUR,Vrateny preplatok-zlava 5%,Bezhotovostný vklad - okamžitá platba,10221757,
3,,2022-07-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
4,,2022-07-31,-2.32,EUR,Poplatok za vedenie účtu,Poplatok,,
5,,2022-07-31,-0.2,EUR,Popl. za Okamžitú platbu (EB),Popl. za Okamžitú platbu,10221757,
6,Tinta.sk,2022-07-31,-74.7,EUR,0220731202553.461008,Okamžitá platba (EB),10221757,
7,,2022-07-28,-0.2,EUR,Popl. za Okamžitú platbu (EB),Popl. za Okamžitú platbu,20220127,
8,Tapi s.r.o,2022-07-28,-45.0,EUR,Úhrada faktúry 20220127,Okamžitá platba (EB),20220127,
9,,2022-07-21,-0.2,EUR,Popl. za Okamžitú platbu (EB),Popl. za Okamžitú platbu,10221692,
10,Tinta.sk,2022-07-21,-56.26,EUR,0220721122004.844624,Okamžitá platba (EB),10221692,
