index,account_name,date,amount,currency,message,tx_type,vs,ss
0,"H&H SLOVAKIA, s.r.o. IČO:369492647",2022-11-07,-5008.2,EUR,OOH Bardejov,Platobný príkaz na úhradu / FIT 2.0 (EB),220518,
1,,2022-11-02,-0.2,EUR,Poplatok za platbu kartou,Poplatok za kartovú transakciu,,
2,,2022-11-02,-376.64,EUR,"B1399942874-44544 17** **** 6466;GoogleAdwordsEU ADS124778 ,Dublin ,IE ;01.11.2022 16:47:01 ;CashBack:0 EUR",Platba kartou,,
3,,2022-10-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
4,,2022-10-31,-5.0,EUR,Poplatok za vedenie účtu,Poplatok,,
5,,2022-10-28,-0.2,EUR,Poplatok za platbu kartou,Poplatok za kartovú transakciu,,
6,,2022-10-28,-750.0,EUR,"B1396122887-44544 17** **** 6466;FACEBK G5HSTJF9X2 ,fb.me/ads ,IE ;26.10.2022 20:35:07 ;CashBack:0 EUR",Platba kartou,,
7,,2022-10-28,-0.2,EUR,Poplatok za platbu kartou,Poplatok za kartovú transakciu,,
8,,2022-10-28,-750.0,EUR,"B1396047285-44544 17** **** 6466;FACEBK YMVC7JT9X2 ,fb.me/ads ,IE ;26.10.2022 06:43:28 ;CashBack:0 EUR",Platba kartou,,
9,Julián Ondriš IČO:35109254,2022-10-27,-1500.0,EUR,kampaň VUC NR,Platobný príkaz na úhradu / FIT 2.0 (EB),20220010,
10,TigerPrint s.r.o. IČO:45698813,2022-10-27,-2999.99,EUR,"merch, letáky - Kunerad",Platobný príkaz na úhradu / FIT 2.0 (EB),20220931,
11,Richard Matuška-BIZETA IČO:33975736,2022-10-27,-300.0,EUR,Distribúcia - okres Prievidza,Platobný príkaz na úhradu / FIT 2.0 (EB),101,
12,Tlačiareň Kežmarok CC s.r.o. IČO:45691312,2022-10-27,-608.22,EUR,Tlačoviny Kežmarok,Platobný príkaz na úhradu / FIT 2.0 (EB),20221625,
13,Ing Peter Kačmár-MANNA IČO:34903666,2022-10-27,-1648.8,EUR,Merch Prešov,Platobný príkaz na úhradu / FIT 2.0 (EB),221391,
14,"LABOTE n.o., registrovaný sociálny podnik IČO:5260",2022-10-27,-6449.4,EUR,Merch ZA kraj,Platobný príkaz na úhradu / FIT 2.0 (EB),2022027,
15,PATA group s.r.o. IČO:51246261,2022-10-27,-2073.08,EUR,audio - vizuálne služby celá SR,Platobný príkaz na úhradu / FIT 2.0 (EB),20220018,
16,"PUBLISHING HOUSE, a.s. IČO:46495959",2022-10-27,-2880.0,EUR,inzercia VUC Žilina,Platobný príkaz na úhradu / FIT 2.0 (EB),300221113,
17,"Rádio makler, s.r.o. IČO:35694238",2022-10-27,-7444.8,EUR,inzercia VUC Žilina,Platobný príkaz na úhradu / FIT 2.0 (EB),522032,
18,,2022-10-27,-0.2,EUR,Poplatok za platbu kartou,Poplatok za kartovú transakciu,,
19,,2022-10-27,-750.0,EUR,"B1395421254-44544 17** **** 6466;FACEBK GL9GCHBAX2 ,fb.me/ads ,IE ;25.10.2022 07:50:05 ;CashBack:0 EUR",Platba kartou,,
20,,2022-10-25,-0.2,EUR,Poplatok za platbu kartou,Poplatok za kartovú transakciu,,
