index,account_name,date,amount,currency,message,tx_type,vs,ss
0,Arc design,2022-09-13,-87.0,EUR,"Vyvesenie bannera, laminovanie malej reklamy, DPH",Platobný príkaz na úhradu / FIT 2.0 (EB),21435,
1,MUDr. Fazekašová Eva,2022-09-13,87.0,EUR,"Reklama vyvesenie banneru, laminovanie malej reklamy",Bezhotovostný vklad,,
2,Nubium,2022-09-12,-32.0,EUR,DPH platba za billboard MUDr. Eva Fazekašová,Okamžitá platba (EB),,
3,MUDr. Fazekašová Eva,2022-09-12,32.0,EUR,DPH MUDr. Eva Fazekašová,Bezhotovostný vklad,,
4,Nubium,2022-09-12,-160.0,EUR,Občianska inzercia MUDr. Eva Fazekašová Október,Okamžitá platba (EB),,
5,MUDr. Fazekašová Eva,2022-09-12,160.0,EUR,Reklama 3.mesiac billboard Nitra Nubium MUDr.Eva Fazekašová,Bezhotovostný vklad,,
6,Arc design,2022-09-08,-124.2,EUR,MUDr. Eva Fazekašová,Platobný príkaz na úhradu / FIT 2.0 (EB),21427,
7,MUDr. Fazekašová Eva,2022-09-07,124.2,EUR,"Reklama práca grafika banner, MUDr. Eva Fazekašová",Bezhotovostný vklad,,
8,Orthomedical s.r.o.,2022-09-05,-100.0,EUR,Reklama MUDr.EVA Fazekašová,Platobný príkaz na úhradu / FIT 2.0 (EB),,
9,MUDr. Fazekašová Eva,2022-09-05,100.0,EUR,Reklama platba od MUDr. Eva Fazekašová,Bezhotovostný vklad,,
10,MUDr. Fazekašová Eva,2022-09-05,70.0,EUR,Povinný vklad MUDr.Eva Fazekašová,Bezhotovostný vklad,,
