index,account_name,date,amount,currency,message,tx_type,vs,ss
0,"EX- MUSIC, s.r.o.",2022-09-08,-240.0,EUR,volebný leták Ing. Rút Olšiaková,Platobný príkaz na úhradu / FIT 2.0 (EB),20220130,
1,Olšiaková Rút,2022-09-02,1000.0,EUR,transparentný účet,Bezhotovostný vklad,,
2,,2022-09-02,-300.0,EUR,"B1360183162-44544 12** **** 8712;SLOVENSKA POSTA A S ,LUCENEC ,SK ;31.08.2022 11:01:34 ;CashBack:0 EUR",Platba kartou,,
3,,2022-09-02,-250.0,EUR,"B1360183019-44544 12** **** 8712;SLOVENSKA POSTA A S ,LUCENEC ,SK ;31.08.2022 10:57:11 ;CashBack:0 EUR",Platba kartou,,
4,,2022-08-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
5,LUCENEC MESTO,2022-08-31,-1501.0,EUR,Ing.Rút Olšiaková inzercia v mestských novinách,Platobný príkaz na úhradu / FIT 2.0 (EB),20220183,
6,"ŠTÚDIO s.r.o., Lučenec",2022-08-27,-108.0,EUR,"Fa.č.2022082, Ing. Rút Olšiaková, plagáty A2",Platobný príkaz na úhradu / FIT 2.0 (EB),,
7,,2022-07-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
8,MANAGER - Ing.Jaroslav Ivan,2022-07-25,-519.98,EUR,,Platobný príkaz na úhradu / FIT 2.0 (EB),2022074,
9,Olšiaková Rút,2022-07-04,3000.0,EUR,Príspevok Ing. Rút Olšiaková- transparentný účet,Bezhotovostný vklad,,
