index,account_name,date,amount,currency,message,tx_type,vs,ss
0,ARDSYSTEM sro,2022-09-19,-3228.0,EUR,Tlac billboardov Hagyari,Platobný príkaz na úhradu / FIT 2.0 (EB),69922059,
1,JO-KO SERVIS,2022-09-19,-1152.0,EUR,Reklamne plochy Ilkyv,Platobný príkaz na úhradu / FIT 2.0 (EB),2662022,
2,FotoVideo Kocan,2022-09-19,-90.0,EUR,Foto Buresova,Platobný príkaz na úhradu / FIT 2.0 (EB),092022,
3,Big agency Slovakia,2022-09-19,-1686.49,EUR,Roznos letákov Veres,Platobný príkaz na úhradu / FIT 2.0 (EB),2200092,
4,Partem sro,2022-09-19,-760.0,EUR,Cadca,Platobný príkaz na úhradu / FIT 2.0 (EB),12200025,
5,Ing. Pavol Anderko - ANKO,2022-09-19,-420.0,EUR,Inzercia Hagyari,Platobný príkaz na úhradu / FIT 2.0 (EB),220307,
6,Ing Pavol Anderko - ANKO,2022-09-19,-216.0,EUR,Plagaty Hagyari,Platobný príkaz na úhradu / FIT 2.0 (EB),220048,
7,Roda press sro,2022-09-19,-434.04,EUR,"Letaky, plagaty - kraj BB",Platobný príkaz na úhradu / FIT 2.0 (EB),2022383,
8,Ing. Pavol Anderko - ANKO,2022-09-19,-57.6,EUR,Plagat -Vardzik,Platobný príkaz na úhradu / FIT 2.0 (EB),220053,
9,Ing. Pavol Anderko - ANKO,2022-09-19,-216.0,EUR,Reklamne plochy - Vardzik,Platobný príkaz na úhradu / FIT 2.0 (EB),220306,
10,Mesto Michalovce,2022-09-19,-51.0,EUR,DsR vjazd,Platobný príkaz na úhradu / FIT 2.0 (EB),3124220008,
11,NABIMEX,2022-09-19,-1296.0,EUR,Billboardy Petriska,Platobný príkaz na úhradu / FIT 2.0 (EB),913220001,
12,PROFIRTA PLUS,2022-09-19,-415.0,EUR,DsR Cadca,Platobný príkaz na úhradu / FIT 2.0 (EB),2022125,
13,KL INVEST,2022-09-19,-3918.0,EUR,Billboardy pre kandidatov na poslancov kosickeho samospravneho kraja,Platobný príkaz na úhradu / FIT 2.0 (EB),20220901,
14,Mesto Tisovec,2022-09-19,-16.0,EUR,Poplatok mestsky rozhlas Tisovec Vengrin,Platobný príkaz na úhradu / FIT 2.0 (EB),220036,
15,Big Media,2022-09-19,-2064.0,EUR,Bigboard Krajcir,Platobný príkaz na úhradu / FIT 2.0 (EB),122290279,
16,MESSER,2022-09-19,-12.0,EUR,,Platobný príkaz na úhradu / FIT 2.0 (EB),6861908709,
17,Messer,2022-09-19,-701.68,EUR,DsR,Platobný príkaz na úhradu / FIT 2.0 (EB),6861908710,
18,Lubo Spirko Studio,2022-09-19,-1020.0,EUR,Fotoprodukcia R. Tabak,Platobný príkaz na úhradu / FIT 2.0 (EB),202218,
