index,account_name,date,amount,currency,message,tx_type,vs,ss
0,Nubium s.r.o.,2022-09-24,-936.0,EUR,Prenájom reklamných panelov,Okamžitá platba (EB),12120650,
1,"Novisedlák Peter, Mgr.",2022-09-24,3000.0,EUR,Vklad,Bezhotovostný vklad - okamžitá platba,92022,
2,ŠKP servis s.r.o.,2022-09-01,-3750.0,EUR,Marketingove a graficke sluzby,Okamžitá platba (EB),2204117,
3,,2022-08-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
4,,2022-08-31,-5.81,EUR,Poplatok za vedenie účtu,Poplatok,,
5,"Novisedlák Peter, Mgr.",2022-08-21,3000.0,EUR,Vklad,Bezhotovostný vklad - okamžitá platba,82022,
6,Nubium s.r.o.,2022-08-18,-1116.0,EUR,"Prenajom reklamnych panelov, tlac",Okamžitá platba (EB),12120476,
7,"Novisedlák Peter, Mgr.",2022-08-15,3000.0,EUR,VKLAD,Bezhotovostný vklad - okamžitá platba,082022,
8,Pharmevid s.r.o.,2022-08-15,-3000.0,EUR,Vratenie platby,Okamžitá platba (EB),082022,
9,Pharmevid s.r.o.,2022-08-15,3000.0,EUR,VKLAD,Bezhotovostný vklad - okamžitá platba,082022,
